trade_id,entry_unix,entry_et,entry_time_et,entry_price,exit_unix,exit_et,exit_time_et,exit_price,direction,bars_held,pnl_pct,trade_profit_pct,pnl_usd,trade_profit_usd,cumulative_pnl_pct,cumulative_pnl_usd,result,updated_at_utc
1773033600|LONG,1773033600,2026-03-09 01:20:00 ET,2026-03-09 01:20:00 ET,24199.0,1773050400,2026-03-09 06:00:00 ET,2026-03-09 06:00:00 ET,24419.75,LONG,55,0.8870038904727151,0.8870038904727151,443.5019452363575,443.5019452363575,15.931480721898339,7965.740360949168,WIN,2026-03-30T02:15:13.254544+00:00
1773051600|LONG,1773051600,2026-03-09 06:20:00 ET,2026-03-09 06:20:00 ET,24390.0,1773068400,2026-03-09 11:00:00 ET,2026-03-09 11:00:00 ET,24549.0,LONG,55,0.6267337375389648,0.6267337375389648,313.3668687694824,313.3668687694824,16.558214459437302,8279.10722971865,WIN,2026-03-30T02:15:13.254580+00:00
1773058800|LONG,1773058800,2026-03-09 08:20:00 ET,2026-03-09 08:20:00 ET,24453.75,1773076200,2026-03-09 13:10:00 ET,2026-03-09 13:10:00 ET,24686.0,LONG,57,0.9245125807288312,0.9245125807288312,462.25629036441563,462.25629036441563,17.482727040166132,8741.363520083065,WIN,2026-03-30T00:11:59.289925+00:00
1773072300|LONG,1773072300,2026-03-09 12:05:00 ET,2026-03-09 12:05:00 ET,24662.0,1773089100,2026-03-09 16:45:00 ET,2026-03-09 16:45:00 ET,24960.0,LONG,55,1.183035910550756,1.183035910550756,591.517955275378,591.517955275378,18.66576295071689,9332.881475358443,WIN,2026-03-30T02:15:13.254617+00:00
1773076800|LONG,1773076800,2026-03-09 13:20:00 ET,2026-03-09 13:20:00 ET,24619.25,1773095100,2026-03-09 18:25:00 ET,2026-03-09 18:25:00 ET,24885.25,LONG,48,1.0551793175218815,1.0551793175218815,527.5896587609408,527.5896587609408,19.720942268238772,9860.471134119383,WIN,2026-03-30T00:11:59.289957+00:00
1773094800|SHORT,1773094800,2026-03-09 18:20:00 ET,2026-03-09 18:20:00 ET,24885.25,1773107700,2026-03-09 21:55:00 ET,2026-03-09 21:55:00 ET,24986.25,SHORT,42,-0.4315415710514525,-0.4315415710514525,-215.77078552572627,-215.77078552572627,19.289400697187318,9644.700348593657,LOSS,2026-03-30T02:15:13.254648+00:00
1773107400|LONG,1773107400,2026-03-09 21:50:00 ET,2026-03-09 21:50:00 ET,24986.25,1773124500,2026-03-10 02:35:00 ET,2026-03-10 02:35:00 ET,24975.0,LONG,55,-0.07001175737691989,-0.07001175737691989,-35.005878688459944,-35.005878688459944,19.219388939810397,9609.694469905196,LOSS,2026-03-30T02:15:13.254695+00:00
1773127200|LONG,1773127200,2026-03-10 03:20:00 ET,2026-03-10 03:20:00 ET,25039.25,1773143100,2026-03-10 07:45:00 ET,2026-03-10 07:45:00 ET,24973.5,LONG,52,-0.28750144435554237,-0.28750144435554237,-143.7507221777712,-143.7507221777712,18.931887495454855,9465.943747727426,LOSS,2026-03-30T02:15:13.254732+00:00
1773142800|SHORT,1773142800,2026-03-10 07:40:00 ET,2026-03-10 07:40:00 ET,24973.5,1773150600,2026-03-10 09:50:00 ET,2026-03-10 09:50:00 ET,25046.5,SHORT,25,-0.3176223140719081,-0.3176223140719081,-158.81115703595407,-158.81115703595407,18.614265181382947,9307.132590691472,LOSS,2026-03-30T02:15:13.254756+00:00
1773150300|LONG,1773150300,2026-03-10 09:45:00 ET,2026-03-10 09:45:00 ET,25046.5,1773167100,2026-03-10 14:25:00 ET,2026-03-10 14:25:00 ET,25030.75,LONG,55,-0.08792079812314224,-0.08792079812314224,-43.960399061571124,-43.960399061571124,18.526344383259804,9263.172191629901,LOSS,2026-03-30T02:15:13.254790+00:00
1773172200|SHORT,1773172200,2026-03-10 15:50:00 ET,2026-03-10 15:50:00 ET,24966.25,1773192600,2026-03-10 21:30:00 ET,2026-03-10 21:30:00 ET,25076.25,SHORT,55,-0.4647006494055139,-0.4647006494055139,-232.35032470275695,-232.35032470275695,18.06164373385429,9030.821866927145,LOSS,2026-03-30T02:15:13.254829+00:00
1773214500|SHORT,1773214500,2026-03-11 03:35:00 ET,2026-03-11 03:35:00 ET,24959.0,1773231300,2026-03-11 08:15:00 ET,2026-03-11 08:15:00 ET,24955.75,SHORT,55,-0.014224124308026553,-0.014224124308026553,-7.112062154013277,-7.112062154013277,18.047419609546264,9023.70980477313,LOSS,2026-03-30T02:15:13.254882+00:00
1773236100|LONG,1773236100,2026-03-11 09:35:00 ET,2026-03-11 09:35:00 ET,25102.75,1773252900,2026-03-11 14:15:00 ET,2026-03-11 14:15:00 ET,24913.0,LONG,55,-0.7807379557627225,-0.7807379557627225,-390.3689778813613,-390.3689778813613,17.266681653783543,8633.34082689177,LOSS,2026-03-30T02:15:13.254921+00:00
1773252900|SHORT,1773252900,2026-03-11 14:15:00 ET,2026-03-11 14:15:00 ET,24922.25,1773276600,2026-03-11 20:50:00 ET,2026-03-11 20:50:00 ET,24800.25,SHORT,66,0.4638869819111102,0.4638869819111102,231.94349095555512,231.94349095555512,17.730568635694652,8865.284317847325,WIN,2026-03-30T00:11:59.290273+00:00
1773253500|SHORT,1773253500,2026-03-11 14:25:00 ET,2026-03-11 14:25:00 ET,24947.0,1773254700,2026-03-11 14:45:00 ET,2026-03-11 14:45:00 ET,24943.0,SHORT,3,-0.009074022365773704,-0.009074022365773704,-4.537011182886852,-4.537011182886852,17.72149461332888,8860.747306664438,LOSS,2026-03-30T02:15:13.254936+00:00
1773277200|SHORT,1773277200,2026-03-11 21:00:00 ET,2026-03-11 21:00:00 ET,24793.25,1773294000,2026-03-12 01:40:00 ET,2026-03-12 01:40:00 ET,24761.25,SHORT,54,0.10288621876948234,0.10288621876948234,51.44310938474117,51.44310938474117,17.824380832098363,8912.19041604918,WIN,2026-03-30T00:11:59.290308+00:00
1773287700|SHORT,1773287700,2026-03-11 23:55:00 ET,2026-03-11 23:55:00 ET,24726.5,1773294000,2026-03-12 01:40:00 ET,2026-03-12 01:40:00 ET,24761.25,SHORT,19,-0.1657321280069235,-0.1657321280069235,-82.86606400346174,-82.86606400346174,17.65864870409144,8829.324352045718,LOSS,2026-03-30T02:15:13.254982+00:00
1773302100|LONG,1773302100,2026-03-12 03:55:00 ET,2026-03-12 03:55:00 ET,24871.75,1773318900,2026-03-12 08:35:00 ET,2026-03-12 08:35:00 ET,24816.0,LONG,55,-0.2490718070823128,-0.2490718070823128,-124.5359035411564,-124.5359035411564,17.409576897009128,8704.788448504562,LOSS,2026-03-30T02:15:13.255024+00:00
