trade_id,entry_time_unix,entry_unix,entry_time_et,entry_et,exit_time_et,exit_time_unix,exit_unix,exit_et,side,direction,entry_price,exit_price,nq_contracts,mnq_contracts,bars_held,point_value_usd,pnl_points,pnl_pct,trade_pnl_usd,pnl_usd,trade_profit_pct,trade_profit_usd,total_pnl_usd,cumulative_pnl_pct,cumulative_pnl_usd,result,updated_at_utc
1769069100|LONG,,1769069100,2026-01-22 03:05:00 ET,2026-01-22 03:05:00 ET,2026-01-22 07:45:00 ET,,1769085900,2026-01-22 07:45:00 ET,,LONG,25615.75,25684.25,,,55,,,0.2423501740921541,,121.17508704607704,0.2423501740921541,121.17508704607704,,1.3137631011379367,656.881550568968,WIN,2026-03-30T02:15:13.250946+00:00
1769100300|LONG,,1769100300,2026-01-22 11:45:00 ET,2026-01-22 11:45:00 ET,2026-01-22 16:25:00 ET,,1769117100,2026-01-22 16:25:00 ET,,LONG,25687.25,25659.5,,,55,,,-0.1329993527365625,,-66.49967636828124,-0.1329993527365625,-66.49967636828124,,1.1807637484013742,590.3818742006868,LOSS,2026-03-30T02:15:13.250993+00:00
1769157000|SHORT,,1769157000,2026-01-23 03:30:00 ET,2026-01-23 03:30:00 ET,2026-01-23 04:05:00 ET,,1769159100,2026-01-23 04:05:00 ET,,SHORT,25607.5,25623.0,,,7,20.0,,-0.62,,-310.0,-0.62,-310.0,,0.5607637484013742,280.38187420068675,LOSS,2026-04-06T03:20:00.423056+00:00
1769160900|SHORT,,1769160900,2026-01-23 04:35:00 ET,2026-01-23 04:35:00 ET,2026-01-23 09:15:00 ET,,1769177700,2026-01-23 09:15:00 ET,,SHORT,25576.5,25570.0,,,55,,,-0.0009078576900578561,,-0.45392884502892805,-0.0009078576900578561,-0.45392884502892805,,0.5598558907113164,279.9279453556578,LOSS,2026-03-30T02:15:13.251061+00:00
1769161200|SHORT,,1769161200,2026-01-23 04:40:00 ET,2026-01-23 04:40:00 ET,2026-01-23 05:20:00 ET,,1769163600,2026-01-23 05:20:00 ET,,SHORT,25551.75,25571.0,,,8,20.0,,-0.77,,-385.0,-0.77,-385.0,,-0.21014410928868366,-105.07205464434219,LOSS,2026-04-06T03:20:00.423148+00:00
1769180700|LONG,,1769180700,2026-01-23 10:05:00 ET,2026-01-23 10:05:00 ET,2026-01-23 12:45:00 ET,,1769190300,2026-01-23 12:45:00 ET,,LONG,25706.0,25730.0,,,31,,,0.06832278568398298,,34.161392841991486,0.06832278568398298,34.161392841991486,,-0.14182132360470068,-70.9106618023507,WIN,2026-03-30T02:15:13.251089+00:00
1769389200|LONG,,1769389200,2026-01-25 20:00:00 ET,2026-01-25 20:00:00 ET,2026-01-26 00:40:00 ET,,1769406000,2026-01-26 00:40:00 ET,,LONG,25635.75,25665.75,,,55,,,0.09197112297660848,,45.98556148830424,0.09197112297660848,45.98556148830424,,-0.0498502006280922,-24.92510031404646,WIN,2026-03-30T02:15:13.251166+00:00
1769438400|LONG,,1769438400,2026-01-26 09:40:00 ET,2026-01-26 09:40:00 ET,2026-01-26 14:20:00 ET,,1769455200,2026-01-26 14:20:00 ET,,LONG,25816.25,25906.5,,,55,,,0.324488412343249,,162.24420617162448,0.324488412343249,162.24420617162448,,0.2746382117151568,137.31910585757802,WIN,2026-03-30T02:15:13.251227+00:00
1769530200|LONG,,1769530200,2026-01-27 11:10:00 ET,2026-01-27 11:10:00 ET,2026-01-27 15:50:00 ET,,1769547000,2026-01-27 15:50:00 ET,,LONG,26098.0,26098.25,,,55,,,-0.02403848051060198,,-12.01924025530099,-0.02403848051060198,-12.01924025530099,,0.2505997312045548,125.29986560227704,LOSS,2026-03-30T02:15:13.251319+00:00
1769617800|SHORT,,1769617800,2026-01-28 11:30:00 ET,2026-01-28 11:30:00 ET,2026-01-28 16:10:00 ET,,1769634600,2026-01-28 16:10:00 ET,,SHORT,26150.75,26150.0,,,55,,,-0.027469349116437947,,-13.734674558218973,-0.027469349116437947,-13.734674558218973,,0.22313038208811686,111.56519104405807,LOSS,2026-03-30T02:15:13.251409+00:00
1769697300|SHORT,,1769697300,2026-01-29 09:35:00 ET,2026-01-29 09:35:00 ET,2026-01-29 10:10:00 ET,,1769699400,2026-01-29 10:10:00 ET,,SHORT,26028.5,25721.5,,,7,20.0,,12.280000000000001,,6140.0,12.280000000000001,6140.0,,12.503130382088118,6251.565191044058,WIN,2026-04-12T03:45:33.684899+00:00
1769736900|SHORT,,1769736900,2026-01-29 20:35:00 ET,2026-01-29 20:35:00 ET,2026-01-29 23:15:00 ET,,1769746500,2026-01-29 23:15:00 ET,,SHORT,25841.25,25886.75,,,31,,,-0.20232026671712644,,-101.16013335856321,-0.20232026671712644,-101.16013335856321,,12.300810115370991,6150.405057685495,LOSS,2026-03-30T02:15:13.251555+00:00
1769740200|SHORT,,1769740200,2026-01-29 21:30:00 ET,2026-01-29 21:30:00 ET,2026-01-29 21:35:00 ET,,1769740500,2026-01-29 21:35:00 ET,,SHORT,25764.75,25789.75,,,1,20.0,,-1.0,,-500.0,-1.0,-500.0,,11.300810115370991,5650.405057685495,LOSS,2026-04-12T03:45:33.685135+00:00
1769740500|SHORT,,1769740500,2026-01-29 21:35:00 ET,2026-01-29 21:35:00 ET,2026-01-29 21:50:00 ET,,1769741400,2026-01-29 21:50:00 ET,,SHORT,25779.0,25804.0,,,3,20.0,,-1.0,,-500.0,-1.0,-500.0,,10.300810115370991,5150.405057685495,LOSS,2026-04-12T03:45:33.685186+00:00
1769741400|SHORT,,1769741400,2026-01-29 21:50:00 ET,2026-01-29 21:50:00 ET,2026-01-29 22:00:00 ET,,1769742000,2026-01-29 22:00:00 ET,,SHORT,25826.25,25851.25,,,2,20.0,,-1.0,,-500.0,-1.0,-500.0,,9.300810115370991,4650.405057685495,LOSS,2026-04-12T03:45:33.685227+00:00
1769742000|SHORT,,1769742000,2026-01-29 22:00:00 ET,2026-01-29 22:00:00 ET,2026-01-29 22:05:00 ET,,1769742300,2026-01-29 22:05:00 ET,,SHORT,25864.25,25884.0,,,1,20.0,,-0.79,,-395.0,-0.79,-395.0,,8.51081011537099,4255.405057685495,LOSS,2026-04-12T03:45:33.685266+00:00
1769746200|LONG,,1769746200,2026-01-29 23:10:00 ET,2026-01-29 23:10:00 ET,2026-01-30 02:40:00 ET,,1769758800,2026-01-30 02:40:00 ET,,LONG,25886.75,25736.25,,,40,,,-0.6062257210376343,,-303.1128605188171,-0.6062257210376343,-303.1128605188171,,7.904584394333356,3952.2921971666783,LOSS,2026-03-30T02:15:13.251584+00:00
1769749800|SHORT,,1769749800,2026-01-30 00:10:00 ET,2026-01-30 00:10:00 ET,2026-01-30 00:45:00 ET,,1769751900,2026-01-30 00:45:00 ET,,SHORT,25864.75,25853.0,,,7,20.0,,0.47000000000000003,,235.0,0.47000000000000003,235.0,,8.374584394333356,4187.292197166678,WIN,2026-04-13T03:52:11.252244+00:00
1769756100|SHORT,,1769756100,2026-01-30 01:55:00 ET,2026-01-30 01:55:00 ET,2026-01-30 02:05:00 ET,,1769756700,2026-01-30 02:05:00 ET,,SHORT,25750.75,25775.75,,,2,20.0,,-1.0,,-500.0,-1.0,-500.0,,7.374584394333356,3687.2921971666783,LOSS,2026-04-12T03:45:33.685383+00:00
1769756700|SHORT,,1769756700,2026-01-30 02:05:00 ET,2026-01-30 02:05:00 ET,2026-01-30 02:55:00 ET,,1769759700,2026-01-30 02:55:00 ET,,SHORT,25795.0,25710.5,,,10,20.0,,3.38,,1690.0,3.38,1690.0,,10.754584394333357,5377.292197166678,WIN,2026-04-12T03:45:33.685462+00:00
1769758500|SHORT,,1769758500,2026-01-30 02:35:00 ET,2026-01-30 02:35:00 ET,2026-01-30 06:30:00 ET,,1769772600,2026-01-30 06:30:00 ET,,SHORT,25736.25,25817.75,,,46,,,-0.343355264471068,,-171.67763223553402,-0.343355264471068,-171.67763223553402,,10.411229129862289,5205.614564931144,LOSS,2026-03-30T02:15:13.251615+00:00
1769772300|LONG,,1769772300,2026-01-30 06:25:00 ET,2026-01-30 06:25:00 ET,2026-01-30 06:50:00 ET,,1769773800,2026-01-30 06:50:00 ET,,LONG,25817.75,25797.75,,,4,,,-0.10242496635668452,,-51.21248317834226,-0.10242496635668452,-51.21248317834226,,10.308804163505604,5154.402081752802,LOSS,2026-03-30T02:15:13.251631+00:00
1769987700|SHORT,,1769987700,2026-02-01 18:15:00 ET,2026-02-01 18:15:00 ET,2026-02-01 18:25:00 ET,,1769988300,2026-02-01 18:25:00 ET,,SHORT,25418.25,25443.25,,,2,20.0,,-1.0,,-500.0,-1.0,-500.0,,9.308804163505604,4654.402081752802,LOSS,2026-04-14T03:40:56.087301+00:00
